Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
Male,63,1,8.0,1,1-2 Year,No,49636.0,26.0,79,0
Male,39,1,39.0,0,1-2 Year,No,2630.0,154.0,20,0
Female,22,1,33.0,1,< 1 Year,No,30722.0,152.0,218,0
Female,20,1,23.0,0,1-2 Year,No,2630.0,156.0,210,0
Female,45,1,8.0,0,1-2 Year,Yes,2630.0,152.0,99,0
Female,46,1,8.0,0,1-2 Year,Yes,51273.0,124.0,54,0
Female,80,1,28.0,0,1-2 Year,Yes,26249.0,3.0,288,0
Male,26,1,30.0,1,< 1 Year,No,25985.0,152.0,81,0
Female,49,1,8.0,1,1-2 Year,No,42275.0,7.0,295,0
Male,41,1,33.0,0,1-2 Year,Yes,25053.0,29.0,105,0
Female,27,1,3.0,1,< 1 Year,No,25543.0,152.0,106,0
Male,29,1,30.0,1,< 1 Year,No,30026.0,152.0,46,0
Male,24,1,44.0,0,< 1 Year,No,2630.0,160.0,112,0
Male,56,1,33.0,1,1-2 Year,No,25573.0,124.0,144,0
Male,27,1,41.0,1,< 1 Year,No,25157.0,152.0,125,0
Female,23,1,6.0,1,< 1 Year,No,20595.0,152.0,111,0
Male,41,1,46.0,1,1-2 Year,No,29843.0,124.0,256,0
Female,24,1,8.0,1,< 1 Year,No,47839.0,152.0,24,0
Female,26,1,28.0,1,< 1 Year,No,30740.0,152.0,216,0
Female,22,1,28.0,1,< 1 Year,No,24789.0,152.0,131,0
Female,47,1,38.0,0,1-2 Year,Yes,35405.0,26.0,260,0
Male,51,1,29.0,0,1-2 Year,Yes,40295.0,124.0,72,0
Female,25,1,41.0,1,< 1 Year,No,38500.0,152.0,161,0
Female,25,1,8.0,1,< 1 Year,Yes,40051.0,160.0,131,0
Female,24,1,41.0,1,< 1 Year,No,27114.0,152.0,190,0
Female,24,1,11.0,1,< 1 Year,No,25822.0,152.0,31,0
Female,23,1,37.0,1,< 1 Year,No,37895.0,152.0,25,0
Male,46,1,28.0,1,1-2 Year,No,40394.0,31.0,263,0
Female,26,1,47.0,1,< 1 Year,No,31360.0,152.0,82,0
Male,40,1,28.0,0,1-2 Year,Yes,29070.0,124.0,168,0
Female,30,1,28.0,1,1-2 Year,Yes,2630.0,156.0,61,0
Female,24,1,14.0,1,< 1 Year,No,31690.0,152.0,164,0
Female,22,1,46.0,1,< 1 Year,No,32037.0,152.0,179,0
Male,41,1,11.0,1,1-2 Year,No,30317.0,124.0,246,0
Male,22,1,41.0,0,< 1 Year,Yes,23200.0,160.0,77,0
Male,22,1,10.0,1,< 1 Year,No,30218.0,152.0,71,0
Male,21,1,37.0,0,< 1 Year,Yes,29929.0,160.0,79,0
Male,72,1,28.0,1,1-2 Year,No,38807.0,61.0,266,0
Female,22,1,37.0,0,< 1 Year,Yes,28717.0,152.0,50,0
Female,31,1,24.0,1,< 1 Year,No,2630.0,152.0,119,0
Male,25,1,28.0,0,< 1 Year,Yes,27525.0,152.0,266,0
Male,49,1,28.0,0,> 2 Years,Yes,33213.0,122.0,258,0
Male,47,1,28.0,1,1-2 Year,No,42961.0,120.0,99,0
Male,60,1,38.0,0,1-2 Year,Yes,2630.0,26.0,288,0
Female,29,1,41.0,1,< 1 Year,No,2630.0,152.0,31,0
Male,24,1,14.0,1,< 1 Year,No,37129.0,152.0,101,0
Male,27,1,28.0,1,< 1 Year,No,38744.0,152.0,26,0
Female,23,1,23.0,1,< 1 Year,No,19386.0,152.0,110,0
Female,22,1,17.0,1,< 1 Year,No,29220.0,152.0,108,0
Male,63,1,8.0,0,1-2 Year,Yes,47397.0,124.0,37,0
Male,71,1,50.0,1,1-2 Year,No,30172.0,124.0,215,0
Female,22,1,28.0,1,< 1 Year,No,54489.0,152.0,284,0
Female,22,1,15.0,1,< 1 Year,No,27569.0,152.0,147,0
Female,25,1,29.0,1,< 1 Year,No,32167.0,152.0,38,0
Male,34,1,28.0,0,1-2 Year,Yes,30400.0,163.0,20,0
Female,50,1,28.0,0,1-2 Year,Yes,45111.0,26.0,177,0
Female,23,1,41.0,1,1-2 Year,No,38320.0,155.0,247,0
Male,27,1,5.0,1,< 1 Year,No,23521.0,152.0,297,0
Male,39,1,14.0,0,1-2 Year,Yes,32345.0,124.0,207,0
Male,72,1,28.0,0,1-2 Year,No,49160.0,122.0,75,0
Female,48,1,28.0,0,1-2 Year,Yes,24484.0,26.0,265,0
Male,77,1,28.0,1,1-2 Year,No,29612.0,26.0,254,0
Male,44,1,41.0,1,1-2 Year,No,2630.0,124.0,76,0
Male,21,1,49.0,1,< 1 Year,No,2630.0,152.0,99,0
Female,25,1,23.0,1,< 1 Year,No,29032.0,152.0,206,0
Male,54,1,28.0,1,1-2 Year,No,2630.0,26.0,46,0
Female,26,1,47.0,1,< 1 Year,No,36492.0,152.0,137,0
Male,27,1,18.0,1,< 1 Year,No,22410.0,152.0,296,0
Male,42,1,3.0,0,1-2 Year,Yes,20790.0,156.0,131,0
Male,34,1,50.0,0,< 1 Year,No,2630.0,1.0,108,0
Male,23,1,35.0,1,< 1 Year,No,41458.0,152.0,93,0
Female,59,1,8.0,1,1-2 Year,No,2630.0,160.0,275,0
Male,48,1,20.0,0,1-2 Year,No,2630.0,124.0,194,0
Male,22,1,11.0,1,< 1 Year,No,68897.0,152.0,24,0
Female,66,1,28.0,1,1-2 Year,No,36226.0,26.0,224,0
Male,39,1,28.0,0,1-2 Year,No,36743.0,26.0,100,0
Male,44,1,28.0,1,1-2 Year,No,39912.0,157.0,127,0
Male,26,1,36.0,1,< 1 Year,No,2630.0,152.0,273,0
Female,42,1,28.0,0,> 2 Years,Yes,44253.0,124.0,112,0
Male,56,1,29.0,1,1-2 Year,No,24726.0,26.0,165,0
Female,22,1,33.0,1,< 1 Year,No,26155.0,152.0,85,0
Male,39,1,28.0,0,1-2 Year,Yes,45179.0,26.0,237,0
Male,58,1,46.0,0,> 2 Years,Yes,17602.0,124.0,239,0
Male,38,1,46.0,0,1-2 Year,Yes,26106.0,124.0,68,0
Female,66,1,33.0,0,1-2 Year,Yes,39972.0,132.0,31,0
Male,51,1,8.0,0,1-2 Year,Yes,42276.0,124.0,61,0
Male,36,1,41.0,1,1-2 Year,No,25452.0,124.0,103,0
Male,27,1,22.0,1,< 1 Year,No,39533.0,152.0,72,0
Male,21,1,41.0,0,< 1 Year,Yes,27921.0,160.0,156,0
Male,49,1,8.0,0,1-2 Year,Yes,33744.0,26.0,41,0
Male,49,1,46.0,0,1-2 Year,Yes,42892.0,124.0,93,0
Male,44,1,28.0,0,1-2 Year,Yes,2630.0,156.0,218,0
Male,28,1,15.0,1,< 1 Year,No,34670.0,152.0,19,0
Male,75,1,43.0,0,1-2 Year,No,42851.0,124.0,295,0
Male,39,1,8.0,0,1-2 Year,Yes,2630.0,163.0,196,0
Male,57,1,47.0,0,> 2 Years,Yes,35972.0,26.0,259,0
Female,40,1,28.0,0,1-2 Year,Yes,45990.0,61.0,46,0
Male,56,1,47.0,1,1-2 Year,No,30363.0,16.0,209,0
Female,32,1,50.0,1,< 1 Year,No,35036.0,152.0,36,0
Male,33,1,11.0,0,1-2 Year,No,28917.0,156.0,109,0
Male,66,1,33.0,1,1-2 Year,No,50872.0,124.0,212,0
Male,47,1,1.0,0,1-2 Year,No,2630.0,26.0,31,0
Male,25,1,34.0,0,< 1 Year,Yes,30465.0,152.0,167,0
Female,78,1,46.0,0,1-2 Year,Yes,33586.0,11.0,299,0
Female,21,1,25.0,1,< 1 Year,No,24764.0,152.0,181,0
Female,26,1,41.0,1,< 1 Year,No,28778.0,152.0,264,0
Male,23,1,46.0,1,< 1 Year,No,23633.0,152.0,151,0
Male,44,1,8.0,1,1-2 Year,No,37642.0,26.0,284,0
Male,41,1,28.0,0,1-2 Year,Yes,56153.0,124.0,264,0
Female,69,1,28.0,1,1-2 Year,No,30147.0,26.0,52,0
Female,72,1,36.0,0,1-2 Year,Yes,34912.0,124.0,160,0
Female,26,1,6.0,1,< 1 Year,No,29965.0,152.0,96,0
Female,59,1,28.0,0,1-2 Year,No,2630.0,156.0,34,0
Male,22,1,8.0,1,< 1 Year,No,40889.0,152.0,143,0
Male,52,1,45.0,0,1-2 Year,Yes,2630.0,124.0,32,0
Male,44,1,46.0,0,1-2 Year,Yes,27616.0,26.0,279,0
Male,21,1,29.0,1,< 1 Year,No,32376.0,152.0,76,0
Male,70,1,28.0,1,1-2 Year,No,69262.0,26.0,181,0
Female,24,1,14.0,1,< 1 Year,No,22324.0,152.0,226,0
Male,46,1,39.0,0,> 2 Years,Yes,28090.0,124.0,251,0
Male,26,1,8.0,1,< 1 Year,No,49269.0,152.0,131,0
Female,24,1,14.0,1,< 1 Year,No,22099.0,152.0,160,0
Male,73,1,28.0,0,1-2 Year,Yes,32868.0,24.0,299,0
Male,27,1,13.0,1,< 1 Year,No,2630.0,152.0,28,0
Female,22,1,36.0,1,< 1 Year,No,29745.0,152.0,49,0
Male,27,1,35.0,0,< 1 Year,Yes,33230.0,163.0,240,0
Male,22,1,46.0,1,< 1 Year,No,31802.0,152.0,51,0
Female,45,1,28.0,0,1-2 Year,Yes,2630.0,124.0,123,0
Male,20,1,27.0,1,< 1 Year,No,28241.0,160.0,110,0
Male,46,1,41.0,0,1-2 Year,Yes,39667.0,124.0,110,0
Male,46,1,28.0,1,1-2 Year,No,42976.0,122.0,276,0
Female,25,1,30.0,1,< 1 Year,No,34311.0,152.0,176,0
Male,23,1,33.0,1,< 1 Year,No,32413.0,152.0,153,0
Female,45,1,41.0,0,1-2 Year,Yes,40484.0,26.0,206,0
Male,39,1,28.0,1,1-2 Year,No,53000.0,26.0,11,0
Male,25,1,47.0,0,< 1 Year,No,31456.0,152.0,244,0
Male,24,1,8.0,0,< 1 Year,Yes,43910.0,152.0,191,0
Male,42,1,8.0,0,> 2 Years,Yes,29204.0,124.0,151,0
Male,27,1,8.0,1,< 1 Year,No,44280.0,152.0,226,0
Male,30,1,26.0,0,1-2 Year,Yes,41341.0,26.0,249,0
Male,47,1,28.0,1,1-2 Year,No,53731.0,124.0,77,0
Female,32,1,50.0,1,< 1 Year,No,31119.0,152.0,252,0
Male,36,1,28.0,1,1-2 Year,No,47682.0,124.0,121,0
Male,52,1,1.0,0,1-2 Year,Yes,2630.0,31.0,205,0
Male,50,1,33.0,1,1-2 Year,No,31920.0,26.0,57,0
Male,24,1,47.0,0,< 1 Year,Yes,35006.0,152.0,105,0
Female,65,1,28.0,0,1-2 Year,Yes,36184.0,26.0,61,0
Female,21,1,46.0,1,< 1 Year,No,25532.0,160.0,136,0
Female,51,1,26.0,1,1-2 Year,No,32263.0,124.0,45,0
Female,31,1,46.0,1,< 1 Year,No,24101.0,160.0,116,0
Female,23,1,35.0,1,< 1 Year,No,23969.0,152.0,14,0
Female,24,1,30.0,0,< 1 Year,Yes,24289.0,152.0,283,0
Male,64,1,28.0,0,> 2 Years,Yes,27011.0,26.0,47,0
Male,57,1,28.0,1,1-2 Year,No,54982.0,152.0,137,0
Female,45,1,15.0,0,1-2 Year,Yes,26408.0,14.0,50,0
Male,23,1,40.0,1,< 1 Year,No,40639.0,152.0,209,0
Male,39,1,3.0,0,1-2 Year,Yes,30518.0,26.0,90,0
Female,40,1,28.0,0,1-2 Year,Yes,29545.0,122.0,252,0
Male,64,1,28.0,0,1-2 Year,Yes,38510.0,61.0,146,0
Male,57,1,15.0,1,1-2 Year,No,2630.0,122.0,257,0
Female,42,1,28.0,1,1-2 Year,Yes,28691.0,124.0,111,0
Male,27,1,15.0,0,< 1 Year,No,35618.0,152.0,38,0
Male,44,1,28.0,1,1-2 Year,No,29701.0,26.0,273,0
Female,55,1,28.0,0,1-2 Year,Yes,32674.0,26.0,150,0
Male,22,1,6.0,1,< 1 Year,No,32809.0,152.0,215,0
Male,22,1,15.0,1,< 1 Year,No,35343.0,152.0,48,0
Male,33,1,4.0,0,1-2 Year,No,2630.0,157.0,234,0
Female,22,1,50.0,1,< 1 Year,No,18313.0,152.0,184,0
Female,43,1,28.0,1,1-2 Year,No,38406.0,26.0,297,0
Male,66,1,28.0,1,1-2 Year,No,32078.0,122.0,97,0
Female,31,1,28.0,1,< 1 Year,No,45490.0,152.0,86,0
Female,53,1,1.0,1,1-2 Year,No,2630.0,26.0,151,0
Male,29,1,46.0,1,< 1 Year,No,41434.0,152.0,185,0
Female,24,1,6.0,1,< 1 Year,No,32622.0,152.0,216,0
Male,70,1,28.0,1,1-2 Year,No,55107.0,52.0,143,0
Female,32,1,35.0,0,< 1 Year,Yes,23622.0,152.0,27,0
Male,43,1,28.0,0,1-2 Year,Yes,2630.0,26.0,278,0
Male,28,1,46.0,1,< 1 Year,No,25147.0,152.0,38,0
Male,22,1,30.0,0,< 1 Year,Yes,30105.0,152.0,263,0
Male,28,1,9.0,1,< 1 Year,No,24611.0,152.0,225,0
Female,21,1,50.0,1,< 1 Year,No,48423.0,152.0,176,0
Male,56,1,8.0,1,1-2 Year,No,37416.0,7.0,131,0
Female,28,1,28.0,0,< 1 Year,Yes,31792.0,156.0,276,0
Male,51,1,46.0,0,1-2 Year,Yes,25480.0,21.0,246,0
Male,33,1,29.0,1,< 1 Year,No,39504.0,152.0,185,0
Female,28,1,11.0,1,< 1 Year,No,30023.0,152.0,127,0
Male,23,1,8.0,1,< 1 Year,No,33438.0,152.0,278,0
Female,29,1,50.0,1,< 1 Year,No,2630.0,160.0,264,0
Female,26,1,28.0,1,< 1 Year,No,46757.0,152.0,245,0
Male,21,1,47.0,0,< 1 Year,Yes,35727.0,160.0,114,0
Female,21,1,2.0,1,< 1 Year,No,28104.0,152.0,131,0
Male,30,1,41.0,1,1-2 Year,No,31243.0,26.0,54,0
Female,49,1,28.0,0,1-2 Year,Yes,59932.0,124.0,195,0
Male,48,1,28.0,0,1-2 Year,No,40468.0,26.0,101,0
Male,49,1,28.0,0,1-2 Year,Yes,47420.0,25.0,280,0
Female,23,1,2.0,0,< 1 Year,No,22470.0,152.0,143,0
Female,25,1,29.0,1,< 1 Year,No,32552.0,152.0,262,0
Female,30,1,41.0,1,< 1 Year,No,24843.0,152.0,141,0
Male,26,1,36.0,1,< 1 Year,No,26583.0,152.0,175,0
Female,28,1,28.0,1,< 1 Year,Yes,34691.0,152.0,20,0
Female,23,1,30.0,1,< 1 Year,No,24501.0,152.0,271,0
Female,25,1,14.0,1,< 1 Year,No,23210.0,152.0,31,0
Male,24,1,39.0,1,< 1 Year,No,31319.0,151.0,128,0
Female,41,1,45.0,0,1-2 Year,Yes,22524.0,124.0,121,0
Female,27,1,36.0,1,< 1 Year,No,47065.0,152.0,218,0
Male,72,1,28.0,0,1-2 Year,Yes,58782.0,26.0,243,0
Female,73,1,28.0,1,1-2 Year,No,37069.0,26.0,33,0
Female,22,1,28.0,0,< 1 Year,Yes,50662.0,26.0,180,0
Female,23,1,43.0,1,< 1 Year,No,2630.0,26.0,122,0
Male,58,1,14.0,1,1-2 Year,No,40888.0,26.0,152,0
Female,45,1,28.0,1,1-2 Year,No,37163.0,122.0,283,0
Male,37,1,3.0,0,> 2 Years,Yes,2630.0,156.0,290,0
Female,21,1,36.0,0,< 1 Year,Yes,25922.0,152.0,166,0
Female,27,1,3.0,1,< 1 Year,No,27665.0,152.0,74,0
Female,27,1,28.0,1,< 1 Year,No,41228.0,152.0,161,0
Female,30,1,33.0,1,< 1 Year,No,32029.0,151.0,294,0
Male,27,1,17.0,0,< 1 Year,Yes,2630.0,152.0,202,0
Female,31,1,46.0,1,< 1 Year,No,23170.0,152.0,143,0
Male,43,1,28.0,0,1-2 Year,Yes,25688.0,124.0,218,0
Male,24,1,50.0,1,< 1 Year,No,36642.0,152.0,124,0
Female,29,1,28.0,1,< 1 Year,No,29934.0,152.0,159,0
Female,31,1,41.0,1,< 1 Year,No,23341.0,152.0,231,0
Female,24,1,45.0,1,< 1 Year,No,26751.0,152.0,162,0
Male,26,1,25.0,1,< 1 Year,No,2630.0,160.0,196,0
Female,20,1,29.0,0,< 1 Year,Yes,35047.0,160.0,239,0
Male,30,1,36.0,1,< 1 Year,No,34761.0,152.0,122,0
Female,48,1,36.0,0,1-2 Year,No,63232.0,124.0,71,0
Male,59,1,14.0,1,1-2 Year,No,2630.0,124.0,236,0
Male,48,1,28.0,0,1-2 Year,Yes,35793.0,13.0,288,0
Male,34,1,15.0,1,1-2 Year,Yes,24018.0,156.0,17,0
Female,25,1,11.0,1,< 1 Year,No,26375.0,152.0,97,0
Female,25,1,8.0,0,< 1 Year,Yes,53553.0,152.0,217,0
Male,47,1,28.0,0,1-2 Year,Yes,51520.0,26.0,283,0
Female,40,1,46.0,1,1-2 Year,No,2630.0,124.0,39,0
Female,24,1,28.0,0,< 1 Year,Yes,62413.0,122.0,13,0
Male,49,1,15.0,0,1-2 Year,Yes,33198.0,124.0,270,0
Female,43,1,33.0,0,1-2 Year,No,2630.0,124.0,19,0
Male,23,1,8.0,1,< 1 Year,No,2630.0,26.0,80,0
Male,27,1,30.0,1,< 1 Year,No,13983.0,152.0,150,0
Male,61,1,15.0,0,1-2 Year,Yes,39116.0,14.0,144,0
Female,36,1,46.0,1,1-2 Year,No,2630.0,26.0,13,0
Female,57,1,47.0,0,1-2 Year,Yes,35411.0,124.0,168,0
Male,22,1,8.0,1,< 1 Year,No,44450.0,152.0,136,0
Female,24,1,47.0,1,< 1 Year,No,24616.0,152.0,99,0
Male,24,1,36.0,0,< 1 Year,Yes,31589.0,152.0,239,0
Female,29,1,8.0,1,< 1 Year,No,25294.0,152.0,21,0
Female,37,1,25.0,1,1-2 Year,No,23880.0,152.0,116,0
Female,28,1,46.0,0,< 1 Year,Yes,27045.0,152.0,206,0
Male,51,1,28.0,0,> 2 Years,Yes,48732.0,26.0,18,0
Female,61,1,35.0,0,1-2 Year,Yes,33822.0,157.0,253,0
Female,46,1,21.0,0,1-2 Year,Yes,24359.0,124.0,38,0
Female,24,1,40.0,1,< 1 Year,No,44632.0,152.0,117,0
Female,27,1,9.0,1,< 1 Year,No,28005.0,152.0,241,0
Female,23,1,11.0,1,< 1 Year,No,38164.0,152.0,164,0
Male,26,1,24.0,1,1-2 Year,No,35612.0,156.0,185,0
Female,22,1,29.0,0,< 1 Year,Yes,47408.0,152.0,34,0
Male,31,1,15.0,1,< 1 Year,No,39808.0,152.0,185,0
Female,26,1,28.0,0,< 1 Year,Yes,35206.0,152.0,281,0
Female,24,1,28.0,1,< 1 Year,No,33996.0,152.0,121,0
Male,47,1,46.0,0,> 2 Years,Yes,44984.0,26.0,60,0
Female,28,1,29.0,0,< 1 Year,Yes,49032.0,152.0,141,0
Female,72,1,15.0,0,1-2 Year,Yes,31573.0,14.0,43,0
Male,23,1,41.0,0,< 1 Year,Yes,24085.0,152.0,290,0
Male,22,1,47.0,1,< 1 Year,Yes,38545.0,152.0,297,0
Female,32,1,15.0,1,< 1 Year,No,2630.0,152.0,63,0
Female,39,1,3.0,1,1-2 Year,No,45642.0,26.0,188,0
Male,28,1,41.0,1,< 1 Year,No,26556.0,152.0,140,0
Female,25,1,13.0,1,< 1 Year,No,21822.0,152.0,182,0
Male,62,1,8.0,0,1-2 Year,Yes,77099.0,124.0,279,0
Male,24,1,28.0,0,< 1 Year,Yes,2630.0,26.0,199,0
Male,38,1,0.0,1,1-2 Year,No,2630.0,124.0,84,0
Female,25,1,13.0,1,< 1 Year,No,29837.0,152.0,195,0
Female,67,1,8.0,0,1-2 Year,Yes,49616.0,26.0,291,0
Male,46,1,8.0,0,1-2 Year,Yes,2630.0,124.0,216,0
Male,29,1,24.0,1,< 1 Year,No,24002.0,151.0,232,0
Male,22,1,6.0,1,< 1 Year,No,2630.0,152.0,264,0
Female,21,1,46.0,1,< 1 Year,No,34803.0,160.0,249,0
Male,25,1,35.0,1,< 1 Year,No,28279.0,152.0,30,0
Male,36,1,28.0,1,1-2 Year,No,27889.0,26.0,61,0
Male,71,1,28.0,1,1-2 Year,No,58802.0,26.0,67,0
Male,58,1,17.0,1,1-2 Year,No,34834.0,26.0,245,0
Male,54,1,37.0,0,1-2 Year,Yes,43229.0,61.0,219,0
Female,20,1,11.0,1,< 1 Year,No,39699.0,160.0,26,0
Female,36,1,45.0,1,1-2 Year,No,28749.0,124.0,91,0
Female,26,1,15.0,1,< 1 Year,No,28307.0,152.0,30,0
Female,22,1,8.0,1,< 1 Year,No,27800.0,152.0,107,0
Female,39,1,43.0,0,1-2 Year,Yes,30352.0,124.0,288,0
Male,22,1,8.0,1,< 1 Year,No,22788.0,160.0,163,0
Female,21,1,16.0,0,< 1 Year,No,2630.0,160.0,95,0
Male,49,1,28.0,1,1-2 Year,No,2630.0,124.0,245,0
Female,33,1,45.0,1,1-2 Year,No,24935.0,124.0,123,0
Male,23,1,18.0,1,< 1 Year,No,28532.0,152.0,139,0
Female,46,1,41.0,1,1-2 Year,No,25768.0,124.0,272,0
Male,29,1,28.0,1,< 1 Year,No,29545.0,152.0,285,0
Male,73,1,41.0,1,1-2 Year,No,2630.0,26.0,195,0
Male,27,1,30.0,0,< 1 Year,Yes,43591.0,152.0,54,0
Male,29,1,13.0,1,< 1 Year,No,25971.0,160.0,295,0
Male,23,1,30.0,0,< 1 Year,Yes,2630.0,152.0,244,0
Female,64,1,3.0,1,1-2 Year,No,66641.0,124.0,110,0
Female,24,1,22.0,1,< 1 Year,No,27577.0,152.0,77,0
Male,65,1,24.0,0,1-2 Year,Yes,32138.0,26.0,10,0
Female,22,1,46.0,1,< 1 Year,No,25721.0,152.0,131,0
Male,43,1,28.0,1,1-2 Year,No,31697.0,26.0,158,0
Female,22,1,30.0,0,< 1 Year,Yes,34940.0,152.0,106,0
Male,37,1,35.0,1,1-2 Year,No,28466.0,26.0,228,0
Male,20,1,15.0,0,< 1 Year,Yes,32538.0,160.0,226,0
Female,21,1,6.0,1,< 1 Year,Yes,18237.0,160.0,194,0
Male,23,1,12.0,1,< 1 Year,No,30396.0,26.0,57,0
Male,22,1,37.0,0,< 1 Year,Yes,34205.0,152.0,38,0
Female,42,1,41.0,0,1-2 Year,Yes,37585.0,26.0,287,0
Female,37,1,28.0,1,1-2 Year,No,33559.0,124.0,167,0
Female,23,1,9.0,1,< 1 Year,No,35380.0,152.0,232,0
Male,59,1,28.0,1,1-2 Year,No,24586.0,26.0,257,0
Female,22,1,4.0,1,< 1 Year,No,2630.0,152.0,157,0
Male,24,1,6.0,1,< 1 Year,No,21932.0,152.0,59,0
Male,41,1,28.0,0,1-2 Year,Yes,29204.0,122.0,117,0
Male,23,1,28.0,1,< 1 Year,No,43139.0,152.0,261,0
Female,59,1,29.0,0,1-2 Year,Yes,43282.0,135.0,52,0
Male,66,1,29.0,0,1-2 Year,Yes,39443.0,26.0,292,0
Male,50,1,46.0,1,1-2 Year,No,33444.0,26.0,222,0
Female,25,1,18.0,1,< 1 Year,No,38858.0,152.0,180,0
Female,65,1,20.0,1,1-2 Year,No,2630.0,124.0,236,0
Female,46,1,28.0,0,1-2 Year,Yes,308615.0,55.0,184,0
Male,23,1,9.0,0,< 1 Year,Yes,26602.0,152.0,220,0
Male,36,1,28.0,0,1-2 Year,No,36470.0,124.0,102,0
Female,24,1,18.0,1,< 1 Year,No,30307.0,152.0,298,0
Male,27,1,15.0,0,< 1 Year,Yes,2630.0,152.0,277,0
Male,20,1,16.0,0,< 1 Year,Yes,36786.0,160.0,196,0
Female,26,1,11.0,1,< 1 Year,No,30123.0,152.0,268,0
Male,28,1,24.0,1,< 1 Year,No,2630.0,152.0,46,0
Male,30,1,41.0,1,< 1 Year,No,32470.0,152.0,204,0
Male,47,1,40.0,1,1-2 Year,No,32097.0,157.0,260,0
Female,45,1,28.0,0,1-2 Year,Yes,2630.0,26.0,250,0
Male,22,1,47.0,1,< 1 Year,No,31603.0,160.0,119,0
Male,44,1,50.0,0,1-2 Year,Yes,36915.0,124.0,58,0
Female,55,1,23.0,1,1-2 Year,No,22662.0,154.0,40,0
Male,50,1,46.0,1,1-2 Year,No,27029.0,124.0,141,0
Male,62,1,46.0,0,1-2 Year,Yes,24080.0,124.0,18,0
Female,24,1,41.0,1,< 1 Year,No,45345.0,152.0,184,0
Male,22,1,29.0,1,< 1 Year,No,43603.0,152.0,104,0
Female,43,1,41.0,1,1-2 Year,No,35908.0,26.0,209,0
Female,42,1,46.0,0,1-2 Year,Yes,29354.0,124.0,50,0
Female,33,1,15.0,0,< 1 Year,No,30398.0,152.0,61,0
Male,73,1,8.0,0,> 2 Years,Yes,50472.0,26.0,17,0
Male,57,1,28.0,0,1-2 Year,Yes,86574.0,26.0,173,0
Female,59,1,28.0,0,1-2 Year,No,42071.0,26.0,27,0
Male,44,1,46.0,1,1-2 Year,Yes,41355.0,26.0,196,0
Male,42,1,11.0,1,1-2 Year,No,34264.0,124.0,36,0
Female,39,1,28.0,0,1-2 Year,Yes,35107.0,124.0,199,0
Female,34,1,36.0,0,1-2 Year,No,35172.0,160.0,127,0
Female,51,1,45.0,0,1-2 Year,Yes,29427.0,26.0,279,0
Male,62,1,28.0,1,1-2 Year,No,39662.0,26.0,159,0
Female,24,1,9.0,1,< 1 Year,No,41915.0,152.0,246,0
Female,79,1,28.0,0,1-2 Year,Yes,46970.0,26.0,188,0
Male,25,1,6.0,1,< 1 Year,No,36587.0,152.0,119,0
Male,23,1,46.0,1,< 1 Year,No,32544.0,152.0,249,0
Male,30,1,15.0,1,< 1 Year,No,35671.0,152.0,107,0
Male,24,1,2.0,1,< 1 Year,No,29886.0,152.0,234,0
Female,36,1,15.0,0,1-2 Year,No,2630.0,156.0,147,0
Male,30,1,46.0,1,< 1 Year,No,2630.0,152.0,202,0
Male,26,1,46.0,1,< 1 Year,No,22734.0,152.0,114,0
Female,27,1,30.0,1,< 1 Year,No,37332.0,152.0,132,0
Male,22,1,25.0,1,< 1 Year,No,34039.0,160.0,111,0
Male,43,1,28.0,0,1-2 Year,Yes,38707.0,61.0,256,0
Female,23,1,29.0,1,< 1 Year,No,35915.0,152.0,23,0
Male,70,1,28.0,0,> 2 Years,Yes,34512.0,26.0,126,0
Female,72,1,9.0,1,1-2 Year,No,42845.0,26.0,193,0
Male,32,1,15.0,0,< 1 Year,Yes,27137.0,124.0,239,0
Male,25,1,28.0,1,< 1 Year,No,39075.0,152.0,170,0
Male,24,1,28.0,0,< 1 Year,Yes,2630.0,26.0,105,0
Male,43,1,28.0,0,1-2 Year,Yes,41502.0,26.0,46,0
Male,79,1,28.0,1,1-2 Year,No,57310.0,13.0,160,0
Female,23,1,8.0,1,< 1 Year,Yes,44762.0,152.0,167,0
Male,43,1,33.0,0,1-2 Year,No,31384.0,124.0,23,0
Female,71,1,46.0,0,1-2 Year,No,55779.0,11.0,90,0
Male,64,1,45.0,1,1-2 Year,No,22077.0,124.0,228,0
Male,53,1,28.0,0,1-2 Year,Yes,31058.0,26.0,16,0
Female,48,1,8.0,1,1-2 Year,No,41225.0,26.0,109,0
Female,46,1,28.0,1,1-2 Year,No,47087.0,124.0,270,0
Female,27,1,11.0,0,< 1 Year,Yes,32077.0,152.0,58,0
Male,27,1,25.0,1,< 1 Year,No,19010.0,152.0,220,0
Female,21,1,46.0,1,< 1 Year,No,30605.0,160.0,63,0
Male,22,1,15.0,1,< 1 Year,No,31460.0,160.0,278,0
Female,35,1,42.0,0,1-2 Year,Yes,2630.0,156.0,74,0
Male,22,1,45.0,0,< 1 Year,Yes,28265.0,152.0,281,0
Female,25,1,28.0,1,< 1 Year,No,28477.0,152.0,286,0
Male,25,1,40.0,1,< 1 Year,No,39678.0,152.0,249,0
Male,29,1,28.0,1,< 1 Year,No,27323.0,151.0,85,0
Male,64,1,13.0,0,1-2 Year,Yes,29916.0,124.0,153,0
