anime_id,name,type,episodes,rating
26135,Afghanistan Paghman-mura no Monogatari: Sekaiichi Utsukushii Boku no Mura,OVA,1,6.67
12447,Ben-To Picture Drama,Special,6,6.19
22603,Ahiru no Pekkle no Sindbad no Bouken,OVA,1,5.55
5065,Detroit Metal City: Birth of the Metal Devil,Special,1,7.42
12959,Ojousama Yomeiri Kousou!,OVA,2,7.05
21867,The Disappearance of Conan Edogawa: The Worst Two Days in History,Special,1,7.8
1692,_Summer,OVA,2,5.88
25079,Trapp Ikka Monogatari Specials,Special,2,6.73
3079,Aoki Ryuusei SPT Layzner,TV,38,7.22
4943,Yousei Florence,Movie,1,6.89
13859,Accel World: Acchel World.,Special,8,6.38
2990,Mini Skirt Gakuen,OVA,1,4.64
1558,Yarima Queen,OVA,1,6.26
3676,Machine Robo: Revenge of Chronos,TV,47,6.48
14829,Fate/kaleid liner Prisma☆Illya,TV,10,7.28
5607,Love Machine: Animaid Shoufu 23-gou,OVA,2,5.64
2151,Nils no Fushigi na Tabi,TV,52,7.14
17403,Kaitou Lupin: 813 no Nazo,Special,1,6.73
13255,Haru wa Kuru,ONA,1,5.92
8718,Itsumademo Tabibito,Music,1,5.48
33906,Shangri-La (Music),Music,1,3.54
8176,Teinenpi Shoujo Haiji,ONA,8,6.05
32784,Lina Poe Poe,Music,1,3.93
19729,Naniwa Yuukyouden: Nekketsu!! Bakushou Mankai-hen,OVA,1,7.0
2707,Majime ni Fumajime Kaiketsu Zorori,TV,97,6.99
2841,Kuro Ai: Hitoyozumakan Inkou Rannyuuroku,OVA,2,6.84
33056,Buddy Go!,Special,3,6.42
32853,7-kakan.,Music,1,5.88
32275,Nar Doma Special,Special,1,8.0
22069,Swing Out Sisters (2014),OVA,1,7.61
32884,Shounen Ashibe 2: Ashibe no Kanashii Yume,OVA,1,5.0
5391,Pico to Chico,OVA,1,5.19
12059,Otome Dori,OVA,2,6.12
2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,Movie,1,7.6
2798,Hatsu Inu The Animation,OVA,2,7.46
33429,Wingcle Bear Hamkkehaneun Lomentig Hwaiteudei,ONA,1,3.68
282,Angel Heart,TV,50,7.38
2207,Hamelin no Violin Hiki: The Movie,Movie,1,6.63
464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,Movie,1,7.77
1648,UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage,OVA,2,6.99
469,Karin,TV,24,7.33
18119,Servant x Service,TV,13,7.79
156,X,TV,24,7.56
34161,Overlord Movie,Movie,1,
2547,Shoukoujo Sara,TV,46,7.8
10685,Sore Ike! Anpanman: Utatte Teasobi! Anpanman to Mori no Takara,Movie,1,5.39
26123,Seitokai Yakuindomo* OVA,OVA,6,8.05
5902,Hyakujitsu no Bara,OVA,2,7.06
11268,Ganso Tensai Bakabon,TV,103,6.75
1645,Harlock Saga: Nibelung no Yubiwa,OVA,6,6.91
2590,Genmukan,OVA,2,6.5
2834,Miracle☆Girls,TV,51,7.28
534,Slayers,TV,26,7.87
1555,Tokimeki Memorial: Only Love,TV,25,7.2
30235,Kochira Tamago Outou Negaimasu,OVA,1,4.5
16572,Dokgotak: Taeyang-eul Hyanghae Deonjyeola,Movie,1,5.5
567,The Big O,TV,26,7.57
7124,Madou King Granzort: Bouken-hen,OVA,3,6.61
782,Gasaraki,TV,25,6.74
30424,Instant Music,Music,1,5.1
29992,Silent Chaser Kagami,OVA,1,4.95
12865,Ai wa KAT-TUN,ONA,5,5.38
33371,Atom: The Beginning,TV,Unknown,
33135,Kachikachi Yama (1940),Movie,1,6.5
20079,Ijiwaru Baasan,TV,39,7.33
18745,Chihayafuru 2: Waga Mi Yo ni Furu Nagame Seshi Ma ni,OVA,1,7.11
11829,Manga Mitokoumon,TV,46,7.15
7590,Mayoi Neko Overrun!,TV,13,6.89
2164,Dennou Coil,TV,26,8.19
9749,Shin Otokogi,OVA,2,7.08
1216,Boku wa Konomama Kaeranai,OVA,1,5.62
9287,Inyouchuu Shoku Special,OVA,1,6.38
2119,Captain Tsubasa: Ayaushi! Zen Nihon Jr.,Movie,1,6.88
31971,Ojiichan ga Nokoshite Kureta Mono: Moetemo Moenai? Moenikui!,OVA,1,5.5
3547,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie 2: UFO Shuurai! Tornado Daisakusen,Movie,1,6.99
13435,Taka no Tsume NEO Announcement Movie,Special,1,4.23
10524,Duel Masters Victory,TV,52,6.37
979,Street Fighter Zero The Animation,Movie,1,6.69
9810,Nyani ga Nyandaa Nyandaa Kamen,TV,83,6.75
347,Wild Arms: Twilight Venom,TV,22,6.75
3668,Telepathy Shoujo Ran,TV,26,6.72
30840,Many Things SD Gundam,Special,2,5.46
3518,Ginga no Uo Ursa Minor Blue,OVA,1,6.33
34235,Pittanko! Nekozakana,TV,Unknown,5.67
17601,Non-tan to Issho,TV,263,6.84
2511,Sengoku Majin Goushougun: Toki no Etranger,Movie,1,6.83
19943,Eikou e no Spur: Igaya Chiharu Monogatari,Movie,1,6.67
3878,Mahou Shoujo Lalabel,TV,49,6.65
11533,Momotarou Densetsu,TV,51,6.35
15793,"Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music...",TV,13,7.46
450,InuYasha: Kagami no Naka no Mugenjo,Movie,1,7.75
30212,Kono Mayonnaise wa Yuru Sugiru,Movie,1,4.25
653,Galaxy Angel 3,TV,26,7.44
4379,Inmu: Ikenie no Utage,OVA,2,5.92
33704,AOTU Shijie,ONA,Unknown,6.0
773,Tenamonya Voyagers,OVA,4,6.3
3434,Hey! Bumboo,TV,130,6.2
28309,Oni Chichi 2: Harvest,OVA,1,6.94
10624,Mardock Scramble: The Second Combustion,Movie,1,7.5
812,Chikyuu Shoujo Arjuna,TV,13,6.98
25533,Many Mary,Music,1,5.04
1896,Akiba Kei Kanojo,OVA,3,6.83
9839,Detective Conan: Black History 2,Special,1,7.65
8961,Tono to Issho: Ippunkan Gekijou,TV,12,6.42
3011,Yotsunoha,OVA,2,6.48
2319,Freedom Previsited,OVA,1,6.76
5210,Houkago 2 The Animation,OVA,1,6.1
10553,Betsu ni Anta no Tame ni Ookiku Nattan Janain Dakara ne!!,OVA,1,6.31
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,OVA,1,8.0
9756,Mahou Shoujo Madoka★Magica,TV,12,8.51
30870,Ajin Part 3: Shougeki,Movie,1,7.36
28021,Ishii Hisaichi no Nanda Kanda Gekijou,OVA,2,8.0
32826,Yuuki no Baton,Music,1,6.16
2437,Elfina: Yoru e to Urareta Oukoku de... The Animation,OVA,3,6.25
6063,Penguin no Mondai Movie,Movie,1,4.7
3948,Mahou Sensei Negima! Introduction Film,OVA,3,6.91
12485,Gregory Horror Show: The Bloody Karte,Special,12,6.31
9087,"Mobile Suit SD Gundam Musha, Knight, Commando",Movie,2,6.02
92,After War Gundam X,TV,39,7.39
391,Tales of Phantasia The Animation,OVA,4,6.96
3868,Rose of Versailles Movie,Movie,1,7.25
5397,Usavich III,TV,13,7.28
5082,Battle Spirits: Shounen Toppa Bashin,TV,50,6.84
2016,Mermaid Forest OVA,OVA,1,7.01
21647,Tamako Love Story,Movie,1,8.16
5567,Shachiku: Kuruma no Naka de Kattemasu,OVA,1,5.47
191,Love Hina Christmas Special: Silent Eve,Special,1,7.44
30746,Fushigi na Somera-chan,TV,12,5.97
4470,Gene Diver,TV,56,6.3
1500,Teizokurei Daydream,OVA,4,6.4
11237,Hidamari Sketch x SP,Special,2,7.9
6517,Eiga! Tamagotchi Uchuu Ichi Happy na Monogatari!?,Movie,1,6.56
9274,Chou Seimeitai Transformers Beast Wars Metals: Convoy Daihenshin!,Movie,1,6.05
8098,Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,Movie,1,7.46
12057,My Imouto: Koakuma na A-Cup,OVA,2,6.74
32932,Choujuu Giga,ONA,Unknown,6.28
29821,Channel 5.5,ONA,4,5.32
2239,Sei Michaela Gakuen Hyouryuuki,OVA,2,5.26
21737,"Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, Nanode",Special,1,7.49
20469,Himeyuri,Movie,1,6.59
22791,Sora Iro Hana Iro,Movie,1,6.25
33254,Arslan Senki (TV) OVA,OVA,2,7.08
504,Fatal Fury: The Motion Picture,Movie,1,6.75
17873,Pokemon Best Wishes! Season 2: Decolora Adventure,TV,20,6.61
5565,Spiral Over,OVA,1,6.21
4667,B-Densetsu! Battle Bedaman Enkon,TV,51,6.48
5534,Hai! Akko Desu,TV,164,7.08
14941,AKB0048: Next Stage,TV,13,7.84
16183,Lupin Shanshei,OVA,10,5.9
28023,Tsuru no Sugomori,Movie,1,8.5
17637,Miyakawa-ke no Kuufuku,ONA,10,6.59
4578,Time Bokan Oudou Fukko,OVA,2,6.44
32219,Raldessia Chronicles,ONA,1,5.03
10105,Bavi Stock,OVA,2,5.6
2518,Masuda Kousuke Gekijou Gag Manga Biyori 2,TV,12,7.55
19049,Tobe! Pegasus Kokoro no Goal ni Shoot,Movie,1,5.75
1960,Sore Ike! Anpanman,TV,Unknown,6.61
23483,Decorator,Music,1,6.12
3737,Usavich,TV,13,7.15
162,Pita Ten,TV,26,7.08
16506,Three Monks,Movie,1,6.02
31135,Idea ga Tsukamaranai.,Movie,1,4.0
8479,Hetalia World Series,ONA,48,7.95
1863,Silk Road Shounen Yuuto,TV,26,5.92
27839,Ticonderonga no Iru Umi,OVA,1,8.33
8407,Sora no Otoshimono: Forte,TV,12,7.86
15913,Happy☆Lucky Bikkuriman,TV,46,7.15
24315,PoPo Loouise,Music,1,5.58
4617,Nana Toshi Monogatari: Hokkyokukai Sensen,OVA,2,6.49
7273,Nido to Mezamenu Komori Uta,Movie,1,5.21
10080,Kami nomi zo Shiru Sekai II,TV,12,8.12
9077,Rokudenashi Blues,Movie,1,6.62
29267,Hangyodon no Parallel Daisakusen: Kyouryuu Oukoku wa Oosawagi,OVA,1,5.55
3659,Majime ni Fumajime Kaiketsu Zorori: Nazo no Otakara Daisakusen,Movie,1,6.85
31485,Aikatsu Stars! Movie,Movie,1,7.0
10845,Manyuu Hikenchou Specials,Special,4,6.23
2272,Mahou no Princess Minky Momo: Yume no Naka no Rondo,OVA,1,6.75
16389,Komachi to Dangorou,ONA,2,5.38
29357,Eien,Music,1,5.11
17249,Pretty Rhythm: Rainbow Live,TV,51,7.79
4717,Chijoku Kankin,OVA,1,5.82
4814,Junjou Romantica 2,TV,12,8.24
19635,Hontou ni Atta,OVA,2,5.92
12411,UN-GO: Inga Nikki,ONA,10,6.34
30049,Uli Chingu Kkachi,Movie,1,4.91
7314,Yona Yona Penguin,Movie,1,5.78
12291,Acchi Kocchi (TV),TV,12,7.65
4940,Sabaku no Kaizoku! Captain Kuppa,TV,26,7.16
831,Chicchana Yukitsukai Sugar,TV,24,7.19
367,Akazukin Chacha OVA,OVA,3,7.2
1637,Kaze to Ki no Uta Sanctus: Sei Naru Kana,OVA,1,7.06
8195,Guru Guru Town Hanamaru-kun,TV,101,6.53
21353,Tokyo ESP,TV,12,6.64
2122,Captain Tsubasa: Saikyou no Teki! Holland Youth,OVA,1,7.01
4191,Popolocrois Monogatari,TV,25,7.26
18095,Nourin,TV,12,6.98
18989,Ghost in the Shell: Arise - Another Mission,Special,1,6.72
8417,Bonobono (TV) Specials,Special,9,5.8
12767,Yuusei Kamen,TV,39,6.44
30166,Wangpai Yushi Di 0 Ji,Special,1,6.47
1911,Top wo Nerae! &amp; Top wo Nerae 2! Gattai Movie!!,Movie,2,7.57
3626,Mobile Suit Gundam Wing: Operation Meteor,OVA,4,7.66
28831,Anomalies,Special,1,4.91
29727,Paradise,Movie,1,7.88
3602,Ginga Tetsudou 999: Eternal Fantasy,Movie,1,6.87
17541,Kotowari: Kimi no Kokoro no Koboreta Kakera,OVA,2,6.61
10720,Korekuraide Utau,Music,1,7.09
7430,Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,OVA,1,6.63
5522,Juuninin no Onna Kyoushi,OVA,2,5.95
30468,My Melody no Akazukin (OVA),OVA,1,5.71
32830,Chou Shounen Tanteidan Neo,TV,Unknown,
24987,Furueru Kuchibiru Episode 0,OVA,1,6.74
13431,Himitsukessha Taka no Tsume NEO,TV,38,6.62
10999,Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,Movie,1,7.71
30311,Kuroko no Basket 3rd Season NG-shuu,Special,9,7.98
18825,Hello Kitty no Shiawase no Tulip,Special,1,6.14
3992,Himekishi Lilia,OVA,6,7.02
182,Tenkuu no Escaflowne,TV,26,7.8
671,Lemon Angel Project,TV,13,6.8
2093,Pops,OVA,1,5.9
896,Dragon Ball Z Movie 03: Chikyuu Marugoto Choukessen,Movie,1,6.99
22215,Pretty Rhythm: All Star Selection,TV,11,6.34
1596,Arcade Gamer Fubuki,OVA,4,5.41
7456,Discipline Zero,OVA,2,6.71
14471,Kaguya-hime: Taketori Monogatari,OVA,1,5.06
32551,Digimon Adventure tri. 3: Kokuhaku,Movie,1,8.13
3007,Bronze: Kouji Nanjo Cathexis,OVA,1,6.5
11749,Oshioki: Gakuen Reijou Kousei Keikaku,OVA,3,6.34
10774,Soccer Fever,TV,51,6.47
12413,Jormungand,TV,12,7.96
8486,Kihei Senki Legacies,ONA,1,4.7
10842,Fullmetal Alchemist: The Sacred Star of Milos Specials,ONA,4,7.27
22411,Asa ga Kuru mae ni: Sasurai Version,Music,1,5.64
30771,Mudai,Music,1,7.24
19009,Puyo Puyo: Madou Monogatari,OVA,1,6.8
471,To Heart 2,TV,13,6.65
23969,Fuku-chan no Kishuu,Movie,1,6.67
11697,Area no Kishi,TV,37,7.38
31513,Aoki Seimei Hoken,Special,1,5.11
25883,Taisei Kensetsu: Vietnam Noi Bai Kuukou,Special,1,6.39
2988,Mahou Shoujo Ai,OVA,5,6.7
15127,Sakura Taisen: Kanadegumi,OVA,1,5.84
1683,Di Gi Charat Nyo,TV,104,7.32
1037,Saint Beast: Seijuu Kourin-hen,TV,6,6.09
2183,Ayane-chan High Kick!,OVA,2,6.06
1346,AD Police,OVA,3,6.47
12791,Yankee Reppuu-tai,OVA,6,5.88
14539,Love 2 Quad,OVA,2,6.89
14663,Queen&#039;s Blade Rebellion vs. Hagure Yuusha no Aesthetica,Special,1,6.23
8189,The World of Golden Eggs,TV,26,6.38
1630,Yousei Hime Ren,OVA,2,6.35
29681,Odoroki Ban,Movie,1,4.94
14289,Sukitte Ii na yo.,TV,13,7.71
10737,A-Channel: +A-Channel,Special,11,7.05
3470,Special A,TV,24,7.78
215,Pia Carrot e Youkoso!! 2 DX,OVA,6,6.52
24127,Hashi no Mukou,ONA,1,6.25
23359,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu Picture Drama,Special,1,7.54
7343,Youbi Masochist Animation,OVA,2,4.93
30144,Nyuru Nyuru!! Kakusen-kun 2nd Season,TV,13,5.1
30947,Kurayami Santa,TV,13,5.36
1968,Mobile Suit Zeta Gundam: A New Translation II - Lovers,Movie,1,7.27
935,Witchblade,TV,24,7.4
31510,Guitar,Movie,1,4.11
30417,Panpaka Pants O-New!,TV,26,3.6
6847,Gulliver Funtouki,Movie,1,5.32
28833,Chain Chronicle: Haecceitas no Hikari,TV,12,
3414,Hula Kappa,TV,78,6.09
28549,Jishin ga Kitarou Dousuru? Mushi Mushi Mura no Bousai Kunren,OVA,1,6.33
2262,Sin: The Movie,OVA,1,5.27
25859,Re-Kan!,TV,13,6.83
32397,Sagaken wo Meguru Animation,Movie,2,6.24
31043,Boku dake ga Inai Machi,TV,12,8.65
10156,Sacred Seven,TV,12,6.74
10239,Mayutoro The Toons,TV,33,5.38
18653,JK to Orc Heidan: Aku Buta Oni ni Ryougyaku Sareta Seijo Gakuen,OVA,2,6.46
19759,Ansatsu Kyoushitsu,Special,1,7.28
12783,Sora no Otoshimono Final: Eternal My Master,Movie,1,6.89
1763,Midnight Panther,OVA,2,5.84
30079,Kirin no Otenki Mama-san,Special,12,3.53
2459,Maison Ikkoku: Ikkokujima Nanpa Shimatsuki,OVA,1,7.23
6482,Sugar Bunnies Chocolate!,TV,26,6.95
28285,Trinity Seven OVA,OVA,1,7.53
31704,One Punch Man: Road to Hero,OVA,1,7.85
9270,Imbalance Girl,OVA,1,5.7
31433,Ginga Eiyuu Densetsu (2017),,Unknown,
270,Hellsing,TV,13,7.64
20767,Noragami OVA,OVA,2,7.89
27389,"Ore-tachi, Tomodachi!",OVA,1,6.25
1441,Ginga Tetsudou no Yoru,Movie,1,7.43
10408,Hotarubi no Mori e,Movie,1,8.61
10405,Xi Avant,Movie,1,6.41
18455,M Ogui: Last Order,OVA,1,6.46
25473,Ishinomori Shoutarou no Rekishi Adventure,OVA,5,5.86
29708,Üks Uks,Movie,1,6.17
31670,Kaitou Joker 3rd Season,TV,13,7.09
22847,Kara no Kyoukai: Mirai Fukuin - Manner Movie,Movie,1,6.17
14181,Oedo wa Nemurenai!,OVA,1,6.22
28683,One Piece: Episode of Alabasta - Prologue,OVA,1,7.41
23897,Lovely Movie: Itoshi no Muco,TV,20,6.37
18527,Gekikara Gag Gekijou: Tabasco Shower,OVA,2,4.83
23423,Mujaki no Rakuen,OVA,3,6.09
1619,Negima!? Haru Special!?,OVA,1,7.21
6730,Tonde Mon Pe,TV,42,6.94
28099,Little Twins: Bokura no Natsu ga Tondeiku,Movie,1,6.71
15893,Crash!,Special,3,5.7
17537,Ryou Seibai!: Gakuen Bishoujo Seisai Hiroku,OVA,2,6.94
13267,Shinryaku!! Ika Musume,OVA,3,7.55
4574,Saikyou Robot Daioja,TV,50,6.64
4660,Yoshino no Hime,ONA,1,5.98
29916,Kedamono-tachi no Sumu Ie de,OVA,2,6.25
6152,Final Fantasy VII: Advent Children - Venice Film Festival Footage,Movie,1,7.7
16824,Hwang-geum-ui Pal,Movie,1,4.17
5813,Urashima Tarou (1931),Movie,1,4.58
29852,Boku no Yayoi-san,OVA,2,6.2
3561,Dennou Boukenki Webdiver,TV,52,7.12
34009,To Be Hero,TV,12,6.61
33300,Manga Kotowaja Jiten,TV,88,6.5
1855,JaJa Uma! Quartet,OVA,2,5.26
28817,Mikagura Gakuen Kumikyoku,TV,12,6.82
20239,Hana no Kakarichou,TV,25,6.5
20929,Galo Sengen,Music,1,6.34
5164,Macross 25th Anniversary: All That VF Macross Zero Version,ONA,1,6.59
1490,Ginga Tetsudou Monogatari,TV,26,7.29
631,Mahoromatic Summer Special,Special,1,7.26
3569,Injuu Seisen: Twin Angels,OVA,4,6.0
2193,Saiunkoku Monogatari Soushuuhen,Special,9,7.41
2771,Chou Kuse ni Narisou,TV,39,6.59
5260,Pankunchi,ONA,10,5.95
16476,Idol Kouhosei,OVA,1,5.9
6713,Ranma ½: Nettou Uta Gassen,OVA,2,7.39
16806,Super Titans 15,Movie,1,4.22
850,Gakuen Heaven,TV,13,6.8
1593,Azumanga Web Daioh,ONA,1,6.81
33267,Jinxiu Shenzhou Zhi Qi You Ji,TV,Unknown,4.67
12137,Robotica*Robotics,OVA,1,7.12
8182,Bouken Shounen Shadar,TV,156,6.65
32858,Dareka no Santa Claus,Music,1,5.51
262,Happy☆Lesson: The Final,OVA,3,6.96
33940,Best Care Group,ONA,3,5.19
5663,G.T.R G-cup Teacher Rei,OVA,4,5.26
6077,Akubi Girl,TV,26,6.31
19973,Ashita no Joe Pilots,Special,2,6.5
16678,Pokemon: Pikachu to Eevee Friends,Movie,1,7.04
33583,Nana Moon,TV,52,6.0
8561,Saint Elmo: Hikari no Raihousha,Special,1,6.25
345,Eikoku Koi Monogatari Emma,TV,12,7.81
7723,Hipira-kun,TV,10,6.32
1401,Bible Black: New Testament,OVA,6,6.95
4773,Yamato Takeru,TV,37,7.13
23285,Poulette no Isu,ONA,1,7.16
23899,Lovely Movie: Itoshi no Muco Specials,Special,3,4.67
33344,Cello Hiki no Gauche,Movie,1,4.21
6987,Aki-Sora,OVA,1,6.32
1025,Kachou Ouji,TV,13,7.16
6946,Mudazumo Naki Kaikaku: The Legend of Koizumi,OVA,3,7.11
19581,Houseki no Kuni,ONA,1,6.13
26345,Kogitsune no Okurimono,OVA,1,6.5
25861,Inugami-san to Nekoyama-san Special,Special,1,6.63
2099,Silent Mobius: The Motion Picture,Movie,1,6.51
31872,Yukidaruma Kazoku,Music,1,5.25
13969,Thermae Romae x Yoyogi Animation Gakuin Collaboration,Special,1,6.43
32761,Gekkou Shokudou,Music,1,5.75
32197,Kaijuu Sakaba Kanpai! Specials,Special,13,4.6
32039,Show By Rock!! Short!!,TV,12,6.29
28293,Shimajirou to Ookinaki,Movie,1,4.75
6443,AIKa Zero,OVA,3,6.08
8109,Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou,Movie,1,6.6
10217,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!,TV,12,6.03
8777,Nobara no Julie,TV,13,5.96
16101,"Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo",ONA,1,6.6
31174,Osomatsu-san,TV,25,8.27
20757,Taimanin Yukikaze,OVA,3,6.47
13173,Puka Puka Juju,Movie,1,6.82
15925,Doraemon Movie 33: Nobita no Himitsu Dougu Museum,Movie,1,7.47
8609,Detective Conan OVA 10: Kid in Trap Island,OVA,1,7.95
28391,Ao no Kanata no Four Rhythm,TV,12,6.98
7451,Kid&#039;s Castle,Movie,1,5.55
23299,Pokemon Best Wishes! Season 2: Decolora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!,Special,1,6.79
5225,Lupin III: Pilot Film,Movie,1,6.62
2796,Afro-Ken,OVA,1,5.3
29701,Ni-hiki no Sanma (1968),Movie,1,5.36
32900,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,Movie,1,
17020,D.C.III: Da Capo III Special,Special,1,6.49
2920,Ashita no Joe (Movie),Movie,1,7.32
7856,Kage no Kodomo,Movie,1,6.76
337,Psychic Academy,TV,24,6.36
25033,Chiisana Koi no Monogatari: Chichi to Sally Hatsukoi no Shiki,Special,1,7.0
30134,Hong Gil Dong 2084,Movie,1,5.0
3672,Tottemo! Luckyman,TV,50,6.89
388,Capeta,TV,52,7.91
17855,Namiuchigiwa no Muromi-san OVA,OVA,1,6.83
2929,Moonlight Mile 2nd Season: Touch Down,TV,14,7.51
5632,Nihonichi Momotarou,Movie,1,5.59
14741,Chuunibyou demo Koi ga Shitai!,TV,12,7.95
31930,Koukaku no Pandora: Ghost Urn,Movie,1,6.86
18231,Vanquished Queens Specials,Special,4,5.67
33163,Seishain Cyborg 003,ONA,2,4.39
1707,Kinnikuman II Sei,TV,51,6.95
30162,Hone Hone Rock,Music,1,5.37
1087,Kimagure Orange☆Road,TV,48,7.7
1651,Uchuu Senkan Yamato 2,TV,26,7.63
12133,Sekai Kei Sekai Ron,OVA,1,6.0
16554,Dallyeola Majing-ga-X,Movie,1,4.13
1689,Byousoku 5 Centimeter,Movie,3,8.1
6839,Hinomaru Tarou: Musha Shugyou no Maki,Movie,1,4.8
31551,Yurumates 3D Plus: Natsuyasumi Maison du Wish Report,OVA,1,6.26
3744,Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,Movie,1,7.48
23003,Tanoshii Bunmeishi: Tetsu Monogatari,Movie,1,6.67
9309,Kansen 3: Shuto Houkai,OVA,2,6.58
2032,Wellber no Monogatari: Sisters of Wellber,TV,13,6.78
25169,Tamayura: More Aggressive Picture Drama,Special,1,6.34
3058,Darling,OVA,3,6.69
17623,Futago no Monchhichi,TV,130,4.86
135,Hikaru no Go,TV,75,8.19
1865,Getsumen To Heiki Mina,TV,11,6.44
1397,Macross 7,TV,49,7.23
28145,Johnny Cypher,TV,130,6.86
17483,Kiki to Lala no Hansel to Gretel,OVA,1,4.0
1588,Mamoru-kun ni Megami no Shukufuku wo!,TV,24,7.21
2617,Ghiblies,Special,2,6.63
2255,Choujuu Kishin Dancougar,TV,38,6.85
23769,Toppuku Kyousou Kyoku,OVA,2,5.54
6203,Sasameki Koto,TV,13,7.21
4364,Kunoichi Bakumatsu Kitan,OVA,2,6.13
30075,Yuki no Hi no Tayori,Music,1,5.39
1879,Midnight Eye: Gokuu,OVA,1,6.58
24985,Elite Jack!!,OVA,Unknown,5.29
31102,Taiko no Tatsujin: 15 Shuunenkinen Short Animation,ONA,1,5.4
2483,Kaitouranma The Animation,OVA,2,6.14
19669,Kuroko no Basket: Baka ja Katenai no yo!,OVA,1,7.75
8773,Nekko-kun,Music,1,5.56
5602,Navia Dratp,ONA,5,4.96
29481,Kakinoki Mokkii,Special,1,4.33
10245,Burning Village,OVA,10,5.83
7453,AIKa Zero Picture Drama,Special,3,5.79
12037,What&#039;s Michael? 2,OVA,1,6.14
11911,Pretty Rhythm: Aurora Dream - Prism Shougekijou,Special,51,6.86
28109,Kuzuryuugawa to Shounen,OVA,1,7.75
445,Tales of Eternia The Animation,TV,13,6.32
1673,Bomberman B-Daman Bakugaiden V,TV,50,6.7
529,Saishuu Heiki Kanojo,TV,13,7.31
10546,Rinkan Club,OVA,4,6.63
7771,Chiisana Jumbo,Movie,1,6.05
6733,Ginga Tetsudou 999: Kimi wa Senshi no You ni Ikirareru ka?,Special,1,6.81
5194,Aneimo,OVA,2,7.09
5927,Hoshi Neko Fullhouse,OVA,4,6.18
33114,Experiment,Movie,1,4.0
9547,Alps no Shoujo Heidi (1979),Movie,1,7.0
2421,Super Kuma-san,Special,1,6.2
32871,Kuroko no Basket Movie 3: Winter Cup Soushuuhen - Tobira no Mukou,Movie,1,7.38
6834,Taa-chan no Kaitei Ryokou,Movie,1,4.35
598,Jinzou Ningen Kikaider The Animation,TV,13,7.09
10263,Sonic X Pilot,Special,2,6.29
3424,Porphy no Nagai Tabi,TV,52,7.11
498,Haja Taisei Dangaiou,OVA,3,6.27
13369,Cornelis,Movie,1,5.53
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,TV,12,7.49
28103,Gegege no Kitarou: Youkai Japan Rally 3D,Movie,1,4.3
4062,Musashi no Ken,TV,72,7.4
10639,Deva Zan,Special,1,5.28
30160,Oppai ga Ippai,Music,1,5.38
27951,Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima,ONA,1,4.95
5869,Chou no Sainan,Movie,1,5.38
2552,Tetsuko no Tabi,TV,13,6.63
11019,Pokemon 3D Adventure: Mew wo Sagase!,Movie,1,7.33
21539,Oraa Guzura Dado,TV,52,6.63
20673,Hinata no Aoshigure,Movie,1,7.16
6718,Yamato 2520,OVA,3,6.1
21743,Donten ni Warau,TV,12,7.62
25345,Rance 01: Hikari wo Motomete The Animation,OVA,4,7.61
6616,Watashi no Coffee Samurai: Jihanki-teki na Kareshi,Special,1,6.25
30085,Watashi no Kamifuusen,Music,1,4.11
8920,Inuki Kanako Zekkyou Collection: Gakkou ga Kowai!,OVA,1,5.87
13185,Juusen Battle Monsuno,TV,52,6.55
25073,Makiba no Shoujo Katori Specials,Special,2,6.5
2760,Densetsu Kyojin Ideon: Sesshoku-hen,Movie,1,6.37
1663,Haha wo Tazunete Sanzenri,TV,52,7.39
25057,Kaba Enchou no Doubutsuen Nikki,Special,1,5.67
28311,Koi Maguwai,OVA,1,6.83
3692,Yes! Precure 5 GoGo!,TV,48,7.29
2327,Kyouhaku: Owaranai Ashita,OVA,3,5.99
1858,Gakuen Utopia Manabi Straight!,TV,12,7.38
6749,Prince of Tennis: The Band of Princes Film Kick the Future,Music,1,7.1
19983,Shounen Ninja Kaze no Fujimaru: Nazo no Arabiya Ningyou,Movie,1,5.8
8196,Kawasaki Frontale x Tentai Senshi Sunred 2nd Season,Special,1,6.29
11561,Sougen no Ko Tenguri,Movie,1,6.3
